supermarket_EDLP_0,supermarket_Dynamic_1
2754829,2929331.0
2775542,2947118.0
2796255,2964940.0
2816968,2983777.0
2837681,3001334.0
2858394,3019241.0
2879107,3037483.0
2899820,3055365.0
2920533,3074212.0
2941246,3090374.0
2961959,3106991.0
2982672,3123573.0
3003385,3139715.0
3024098,3156827.0
3044811,3171319.0
3065524,3185766.0
3086237,3199983.0
3106950,3214445.0
3127663,3229652.0
3148376,3242234.0
3169089,3255196.0
3189802,3269018.0
3210515,3280470.0
3231228,3292767.0
3251941,3305339.0
3272654,3317706.0
3293367,3330393.0
3314080,3342880.0
3334793,3356462.0
3355506,3370679.0
3376219,3385531.0
3396932,3400458.0
3417645,3415195.0
3438358,3430327.0
3459071,3447179.0
3479784,3463506.0
3500497,3477583.0
3521210,3492090.0
3541923,3506727.0
3562636,3520824.0
3583349,3535286.0
3604062,3549583.0
3624775,3564780.0
3645488,3577927.0
3666201,3590494.0
3686914,3604051.0
3707627,3615318.0
3728340,3627545.0
3749053,3640822.0
3769766,3654104.0
3790479,3665351.0
3811192,3676268.0
3831905,3687680.0
3852618,3699527.0
3873331,3712924.0
3894044,3725456.0
3914757,3738243.0
3935470,3751640.0
3956183,3764337.0
3976896,3777884.0
3997609,3790446.0
4018322,3803808.0
4039035,3817180.0
4059748,3831472.0
4080461,3846254.0
4101174,3860731.0
4121887,3876043.0
4142600,3890355.0
4163313,3905537.0
4184026,3918219.0
4204739,3932021.0
4225452,3946263.0
4246165,3961965.0
4266878,3974597.0
4287591,3987374.0
4308304,3999891.0
4329017,4012328.0
4349730,4026395.0
4370443,4038157.0
4391156,4047269.0
4411869,4057571.0
4432582,4068658.0
4453295,4080985.0
4474008,4090217.0
4494721,4100009.0
4515434,4109276.0
4536147,4118478.0
4556860,4128540.0
4577573,4138202.0
4598286,4148074.0
4618999,4157161.0
4639712,4166298.0
4660425,4176895.0
4681138,4188337.0
4701851,4199649.0
4722564,4211531.0
4743277,4224123.0
4763990,4237845.0
4784703,4249322.0
4805416,4258499.0
4826129,4267556.0
4846842,4276598.0
4867555,4286150.0
4888268,4296432.0
4908981,4304679.0
4929694,4311991.0
4950407,4319938.0
4971120,4328335.0
4991833,4335697.0
5012546,4344139.0
5033259,4351951.0
5053972,4359493.0
5074685,4367850.0
5095398,4375767.0
5116111,4385464.0
5136824,4394556.0
5157537,4404333.0
5178250,4414110.0
5198963,4423092.0
5219676,4433239.0
5240389,4442711.0
5261102,4453898.0
5281815,4465120.0
5302528,4476122.0
5323241,4486784.0
5343954,4498251.0
5364667,4509168.0
5385380,4520760.0
5406093,4532132.0
5426806,4541534.0
5447519,4550731.0
5468232,4560008.0
5488945,4570420.0
5509658,4581702.0
5530371,4592619.0
5551084,4604971.0
5571797,4617518.0
5592510,4631225.0
5613223,4643952.0
5633936,4657034.0
5654649,4670706.0
5675362,4685348.0
5696075,4699475.0
5716788,4714702.0
5737501,4730864.0
5758214,4747041.0
5778927,4763863.0
5799640,4781705.0
5820353,4800702.0
5841066,4816979.0
5861779,4833476.0
5882492,4850423.0
5903205,4865690.0
5923918,4878142.0
5944631,4891509.0
5965344,4904416.0
5986057,4917728.0
6006770,4932050.0
6027483,4947162.0
6048196,4962109.0
6068909,4978246.0
6089622,4995233.0
6110335,5011030.0
6131048,5027017.0
6151761,5042939.0
6172474,5059516.0
6193187,5076488.0
6213900,5094130.0
6234613,5112387.0
6255326,5129969.0
6276039,5148791.0
6296752,5165028.0
6317465,5181505.0
6338178,5197877.0
6358891,5214839.0
6379604,5230846.0
6400317,5247658.0
6421030,5263585.0
6441743,5280657.0
6462456,5298754.0
6483169,5317831.0
6503882,5333793.0
6524595,5350470.0
6545308,5367117.0
6566021,5381214.0
6586734,5396711.0
6607447,5410808.0
6628160,5424895.0
6648873,5439052.0
6669586,5453309.0
6690299,5468496.0
6711012,5481478.0
6731725,5495080.0
6752438,5509702.0
6773151,5523904.0
6793864,5539646.0
6814577,5555483.0
6835290,5571260.0
6856003,5587397.0
6876716,5604744.0
6897429,5620376.0
6918142,5634003.0
6938855,5644960.0
6959568,5656437.0
6980281,5667259.0
7000994,5679411.0
7021707,5692613.0
7042420,5706835.0
7063133,5722437.0
7083846,5735379.0
7104559,5748166.0
7125272,5761628.0
7145985,5772610.0
7166698,5784192.0
7187411,5795964.0
7208124,5805811.0
7228837,5815323.0
7249550,5825055.0
7270263,5834397.0
7290976,5844839.0
7311689,5853091.0
7332402,5860748.0
7353115,5868175.0
7373828,5876332.0
7394541,5884344.0
7415254,5890331.0
7435967,5896788.0
7456680,5904315.0
7477393,5912017.0
7498106,5919499.0
7518819,5927141.0
7539532,5935993.0
7560245,5946395.0
17458,23162.0
34916,48494.0
52374,73211.0
69832,97878.0
87290,124070.0
104748,147867.0
122206,170349.0
139664,193561.0
157122,216478.0
174580,240285.0
192038,261727.0
209496,282779.0
226954,304201.0
244412,325878.0
261870,348920.0
279328,372462.0
296786,396094.0
314244,421356.0
331702,446258.0
349160,472070.0
366618,497652.0
384076,520184.0
401534,542961.0
418992,566508.0
436450,589190.0
453908,612657.0
471366,635429.0
488824,659361.0
506282,681018.0
523740,702410.0
541198,726032.0
558656,748969.0
576114,772851.0
593572,797898.0
611030,823670.0
628488,846717.0
645946,869699.0
663404,893151.0
680862,917003.0
698320,941685.0
715778,966592.0
733236,992134.0
750694,1018121.0
768152,1040718.0
785610,1064090.0
803068,1088272.0
820526,1110394.0
837984,1129096.0
855442,1149248.0
872900,1169870.0
890358,1190907.0
907816,1211769.0
925274,1233836.0
942732,1253783.0
960190,1271175.0
977648,1285742.0
995106,1300864.0
1012564,1316591.0
1030022,1329748.0
1047480,1343085.0
1064938,1357517.0
1082396,1372209.0
1099854,1387961.0
1117312,1405233.0
1134770,1422430.0
1152228,1439487.0
1169686,1456319.0
1187144,1472736.0
1204602,1489988.0
1222060,1507010.0
1239518,1523547.0
1256976,1540299.0
1274434,1557806.0
1291892,1574733.0
1309350,1591825.0
1326808,1609517.0
1344266,1626019.0
1361724,1643086.0
1379182,1659818.0
1396640,1676165.0
1414098,1694317.0
1431556,1709754.0
1449014,1724101.0
1466472,1738323.0
1483930,1754295.0
1501388,1771722.0
1518846,1789374.0
1536304,1805736.0
1553762,1822133.0
1571220,1838860.0
1588678,1855182.0
1606136,1872494.0
1623594,1888976.0
1641052,1906758.0
1658510,1925590.0
1675968,1944082.0
1693426,1963244.0
1710884,1982616.0
1728342,2002123.0
1745800,2023325.0
1763258,2045877.0
1780716,2068564.0
1798174,2092316.0
1815632,2115048.0
1833090,2138190.0
1850548,2161797.0
1868006,2184879.0
1885464,2209596.0
1902922,2234538.0
1920380,2260330.0
1937838,2287012.0
1955296,2314744.0
1972754,2342101.0
1990212,2369203.0
2007670,2397595.0
2025128,2426392.0
2042586,2456509.0
2060044,2485406.0
2077502,2515893.0
2094960,2542790.0
2112418,2569862.0
2129876,2597159.0
2147334,2623966.0
2164792,2651308.0
2182250,2679775.0
2199708,2710002.0
2217166,2741699.0
2234624,2772846.0
2252082,2804713.0
2269540,2835730.0
2286998,2866787.0
2304456,2898049.0
2321914,2930671.0
2339372,2964273.0
2356830,2997840.0
2374288,3031042.0
2391746,3064769.0
2409204,3098221.0
2426662,3132013.0
2444120,3165235.0
2461578,3199327.0
2479036,3232784.0
2496494,3266281.0
2513952,3299308.0
2531410,3333985.0
2548868,3365877.0
2566326,3397559.0
2583784,3428306.0
2601242,3460988.0
2618700,3493840.0
2636158,3527962.0
2653616,3559284.0
2671074,3591536.0
2688532,3624523.0
2705990,3658625.0
2723448,3692042.0
2740906,3725309.0
2758364,3758131.0
2775822,3792333.0
2793280,3823585.0
2810738,3855427.0
2828196,3886799.0
2845654,3918826.0
2863112,3950153.0
2880570,3979205.0
2898028,4009002.0
2915486,4040054.0
2932944,4071701.0
2950402,4100438.0
2967860,4129735.0
2985318,4159157.0
3002776,4188709.0
3020234,4218441.0
3037692,4247823.0
3055150,4277585.0
3072608,4307167.0
3090066,4338739.0
3107524,4369911.0
3124982,4402033.0
3142440,4435220.0
3159898,4468222.0
3177356,4501854.0
3194814,4534981.0
3212272,4568548.0
3229730,4603245.0
3247188,4635667.0
3264646,4665139.0
3282104,4694896.0
3299562,4726053.0
3317020,4757090.0
3334478,4788642.0
3351936,4820619.0
3369394,4850141.0
3386852,4878873.0
3404310,4907895.0
3421768,4938542.0
3439226,4970779.0
3456684,5004341.0
3474142,5038668.0
3491600,5069725.0
3509058,5101512.0
3526516,5134229.0
3543974,5165871.0
3561432,5194563.0
3578890,5223215.0
3596348,5252942.0
3613806,5282314.0
3631264,5313071.0
3648722,5345238.0
3666180,5374875.0
3683638,5404612.0
3701096,5436299.0
3718554,5469436.0
3736012,5503793.0
3753470,5535905.0
3770928,5564572.0
3788386,5593499.0
3805844,5623671.0
3823302,5652673.0
3840760,5683355.0
3858218,5714477.0
3875676,5745784.0
3893134,5778036.0
3910592,5807688.0
3928050,5837085.0
3945508,5866367.0
3962966,5895664.0
3980424,5925406.0
3997882,5954483.0
4015340,5983455.0
4032798,6012607.0
4050256,6042194.0
4067714,6072256.0
4085172,6100888.0
4102630,6129495.0
4120088,6159812.0
4137546,6188649.0
4155004,6218271.0
4172462,6247048.0
4189920,6275945.0
4207378,6304862.0
4224836,6333979.0
4242294,6363726.0
4259752,6392888.0
4277210,6422905.0
4294668,6454657.0
4312126,6486014.0
4329584,6517291.0
4347042,6548123.0
4364500,6579505.0
4381958,6611632.0
4399416,6642414.0
4416874,6674281.0
4434332,6705933.0
4451790,6736735.0
4469248,6768012.0
4486706,6799789.0
4504164,6830621.0
4521622,6862293.0
4539080,6894275.0
4556538,6927237.0
4573996,6960989.0
4591454,6994201.0
4608912,7028868.0
4626370,7060170.0
4643828,7092722.0
4661286,7126989.0
4678744,7161781.0
4696202,7196753.0
4713660,7232495.0
4731118,7267662.0
4748576,7304479.0
4766034,7343191.0
4783492,7383538.0
4800950,7423090.0
4818408,7460217.0
4835866,7497919.0
4853324,7536791.0
4870782,7573573.0
4888240,7606580.0
4905698,7639442.0
4923156,7673214.0
4940614,7707726.0
4958072,7743598.0
4975530,7779885.0
4992988,7813572.0
5010446,7847074.0
5027904,7880226.0
5045362,7913753.0
5062820,7947925.0
5080278,7979757.0
5097736,8011474.0
5115194,8045241.0
5132652,8080463.0
5150110,8117015.0
5167568,8151327.0
5185026,8184304.0
5202484,8217791.0
5219942,8252548.0
5237400,8288175.0
5254858,8324427.0
5272316,8358049.0
5289774,8391726.0
5307232,8424673.0
5324690,8458675.0
5342148,8492412.0
5359606,8523379.0
5377064,8554941.0
5394522,8586043.0
5411980,8618310.0
5429438,8652217.0
5446896,8685404.0
5464354,8718601.0
5481812,8753228.0
5499270,8785200.0
5516728,8816377.0
5534186,8847054.0
5551644,8878586.0
5569102,8909558.0
5586560,8940580.0
5604018,8971357.0
5621476,9002614.0
5638934,9033301.0
5656392,9064683.0
5673850,9095380.0
5691308,9127157.0
5708766,9159144.0
5726224,9188791.0
5743682,9218273.0
5761140,9249265.0
5778598,9280192.0
5796056,9311079.0
5813514,9341836.0
5830972,9372958.0
5848430,9403775.0
5865888,9434472.0
5883346,9466544.0
5900804,9495346.0
5918262,9525868.0
5935720,9557365.0
5953178,9589997.0
5970636,9618904.0
5988094,9649341.0
6005552,9681373.0
6023010,9712815.0
6040468,9744337.0
6057926,9775639.0
6075384,9808041.0
6092842,9841573.0
6110300,9875955.0
6127758,9907587.0
6145216,9939159.0
6162674,9972051.0
6180132,10005828.0
6197590,10036500.0
6215048,10068362.0
6232506,10099899.0
6249964,10129106.0
6267422,10155828.0
6284880,10182430.0
6302338,10210927.0
6319796,10237254.0
6337254,10259761.0
6354712,10283668.0
6372170,10307005.0
16156,24224.0
32312,48253.0
48468,73597.0
64624,97516.0
80780,122000.0
96936,147084.0
113092,171573.0
129248,195437.0
145404,220811.0
161560,246785.0
177716,274709.0
193872,298593.0
210028,323977.0
226184,348116.0
242340,372035.0
258496,396574.0
274652,421918.0
290808,448782.0
306964,475406.0
323120,502565.0
339276,531604.0
355432,560438.0
371588,589027.0
387744,618481.0
403900,647045.0
420056,676109.0
436212,705113.0
452368,735417.0
468524,766621.0
484680,797080.0
500836,828189.0
516992,859118.0
533148,891727.0
549304,926046.0
565460,958075.0
581616,986124.0
597772,1014383.0
613928,1042632.0
630084,1072356.0
646240,1100635.0
662396,1129969.0
678552,1160233.0
694708,1191217.0
710864,1223016.0
727020,1255580.0
743176,1287904.0
759332,1322038.0
775488,1357667.0
791644,1394351.0
807800,1431895.0
823956,1469609.0
840112,1508323.0
856268,1547952.0
872424,1586741.0
888580,1626775.0
904736,1666474.0
920892,1707663.0
937048,1750367.0
953204,1790091.0
969360,1828885.0
985516,1868039.0
1001672,1907323.0
1017828,1947327.0
1033984,1984081.0
