supermarket_EDLP_0,supermarket_Dynamic_1
2389618,2265858.0
2409869,2287371.0
2430120,2309494.0
2450371,2331397.0
2470622,2353454.0
2490873,2375243.0
2511124,2397466.0
2531375,2419949.0
2551626,2442456.0
2571877,2465523.0
2592128,2488824.0
2612379,2512415.0
2632630,2535028.0
2652881,2558165.0
2673132,2581980.0
2693383,2606137.0
2713634,2630694.0
2733885,2654125.0
2754136,2677618.0
2774387,2700849.0
2794638,2724216.0
2814889,2748065.0
2835140,2770812.0
2855391,2793515.0
2875642,2816014.0
2895893,2838777.0
2916144,2861680.0
2936395,2884299.0
2956646,2907328.0
2976897,2929531.0
2997148,2950798.0
3017399,2972245.0
3037650,2993614.0
3057901,3013991.0
3078152,3034750.0
3098403,3055447.0
3118654,3075322.0
3138905,3095273.0
3159156,3115670.0
3179407,3136185.0
3199658,3156944.0
3219909,3177425.0
3240160,3197974.0
3260411,3218677.0
3280662,3239174.0
3300913,3259727.0
3321164,3280258.0
3341415,3300923.0
3361666,3321472.0
3381917,3342151.0
3402168,3362528.0
3422419,3383355.0
3442670,3403236.0
3462921,3423115.0
3483172,3443120.0
3503423,3462953.0
3523674,3483080.0
3543925,3502937.0
3564176,3522996.0
3584427,3542689.0
3604678,3562762.0
3624929,3581823.0
3645180,3601260.0
3665431,3621001.0
3685682,3641282.0
3705933,3660653.0
3726184,3679874.0
3746435,3699053.0
3766686,3718520.0
3786937,3737587.0
3807188,3756910.0
3827439,3776239.0
3847690,3795294.0
3867941,3814943.0
3888192,3833792.0
3908443,3851791.0
3928694,3869544.0
3948945,3887983.0
3969196,3906224.0
3989447,3924761.0
4009698,3943468.0
4029949,3961411.0
4050200,3979002.0
4070451,3997169.0
4090702,4014194.0
4110953,4031385.0
4131204,4049044.0
4151455,4066649.0
4171706,4084836.0
4191957,4103535.0
4212208,4122700.0
4232459,4141659.0
4252710,4160910.0
4272961,4180415.0
4293212,4198660.0
4313463,4216919.0
4333714,4235484.0
4353965,4253973.0
4374216,4272542.0
4394467,4290987.0
4414718,4309570.0
4434969,4328091.0
4455220,4346502.0
4475471,4365011.0
4495722,4383792.0
4515973,4401623.0
4536224,4419590.0
4556475,4437993.0
4576726,4456410.0
4596977,4474789.0
4617228,4493272.0
4637479,4511619.0
4657730,4530092.0
4677981,4548547.0
4698232,4567414.0
4718483,4585047.0
4738734,4602890.0
4758985,4620847.0
4779236,4637822.0
4799487,4654805.0
4819738,4672030.0
4839989,4689201.0
4860240,4706850.0
4880491,4724547.0
4900742,4742692.0
4920993,4761093.0
4941244,4779698.0
4961495,4798329.0
4981746,4817732.0
5001997,4837497.0
5022248,4857308.0
5042499,4877245.0
5062750,4897164.0
5083001,4917137.0
5103252,4937260.0
5123503,4956285.0
5143754,4975584.0
5164005,4994833.0
5184256,5013936.0
5204507,5032899.0
5224758,5052468.0
5245009,5072157.0
5265260,5092428.0
5285511,5111869.0
5305762,5130416.0
5326013,5149231.0
5346264,5168758.0
5366515,5188621.0
5386766,5208674.0
5407017,5227913.0
5427268,5246158.0
5447519,5265077.0
5467770,5284510.0
5488021,5303617.0
5508272,5323002.0
5528523,5342095.0
5548774,5361594.0
5569025,5380555.0
5589276,5399856.0
5609527,5419505.0
5629778,5439010.0
5650029,5457427.0
5670280,5475944.0
5690531,5494375.0
5710782,5512654.0
5731033,5531323.0
5751284,5548868.0
5771535,5566475.0
5791786,5584234.0
5812037,5601927.0
5832288,5619864.0
5852539,5637791.0
5872790,5655478.0
5893041,5673499.0
5913292,5691920.0
5933543,5710785.0
5953794,5728482.0
5974045,5746469.0
5994296,5764304.0
6014547,5781139.0
6034798,5798668.0
6055049,5816275.0
6075300,5834276.0
6095551,5852135.0
6115802,5869720.0
6136053,5887323.0
6156304,5905028.0
6176555,5923137.0
6196806,5940782.0
6217057,5958387.0
6237308,5976452.0
6257559,5994075.0
6277810,6011782.0
6298061,6029471.0
6318312,6047032.0
6338563,6064663.0
6358814,6082340.0
6379065,6100181.0
6399316,6117982.0
6419567,6135649.0
6439818,6153364.0
6460069,6171013.0
6480320,6189192.0
6500571,6206433.0
6520822,6223540.0
6541073,6240817.0
6561324,6257776.0
6581575,6275051.0
6601826,6291436.0
6622077,6307581.0
6642328,6324102.0
6662579,6340517.0
6682830,6356890.0
6703081,6372343.0
6723332,6388360.0
6743583,6404847.0
6763834,6421294.0
6784085,6437673.0
6804336,6454316.0
6824587,6470033.0
6844838,6485528.0
6865089,6501471.0
6885340,6517068.0
6905591,6532989.0
6925842,6548606.0
6946093,6564487.0
6966344,6579436.0
6986595,6594405.0
7006846,6609448.0
7027097,6624625.0
7047348,6640052.0
7067599,6656153.0
7087850,6671356.0
7108101,6686431.0
7128352,6702138.0
7148603,6717883.0
7168854,6733442.0
7189105,6749079.0
7209356,6764588.0
7229607,6780371.0
7249858,6796122.0
7270109,6811773.0
7290360,6827296.0
7310611,6842953.0
7330862,6858454.0
7351113,6874549.0
7371364,6889368.0
7391615,6904623.0
17045,23021.0
34090,46078.0
51135,69457.0
68180,93424.0
85225,117255.0
102270,141222.0
119315,165297.0
136360,189046.0
153405,213329.0
170450,236394.0
187495,259291.0
204540,282246.0
221585,305791.0
238630,329860.0
255675,353901.0
272720,377854.0
289765,401891.0
306810,425650.0
323855,450063.0
340900,473788.0
357945,498207.0
374990,521314.0
392035,544409.0
409080,567640.0
426125,590623.0
443170,613690.0
460215,636945.0
477260,660102.0
494305,683425.0
511350,707156.0
528395,731591.0
545440,754774.0
562485,778273.0
579530,802228.0
596575,825965.0
613620,849910.0
630665,873655.0
647710,897768.0
664755,921693.0
681800,946006.0
698845,971021.0
715890,996538.0
732935,1022217.0
749980,1047906.0
767025,1073321.0
784070,1099026.0
801115,1124985.0
818160,1150154.0
835205,1174745.0
852250,1199696.0
869295,1224895.0
886340,1250876.0
903385,1277237.0
920430,1303426.0
937475,1329809.0
954520,1356170.0
971565,1382541.0
988610,1409042.0
1005655,1435249.0
1022700,1462018.0
1039745,1488501.0
1056790,1514864.0
1073835,1541601.0
1090880,1568670.0
1107925,1595897.0
1124970,1623386.0
1142015,1651343.0
1159060,1679638.0
1176105,1707839.0
1193150,1736560.0
1210195,1765355.0
1227240,1794084.0
1244285,1822817.0
1261330,1851656.0
1278375,1880559.0
1295420,1909526.0
1312465,1938223.0
1329510,1966994.0
1346555,1995843.0
1363600,2025062.0
1380645,2054887.0
1397690,2085058.0
1414735,2114267.0
1431780,2143058.0
1448825,2172347.0
1465870,2200504.0
1482915,2228689.0
1499960,2256644.0
1517005,2284669.0
1534050,2312788.0
1551095,2340811.0
1568140,2368882.0
1585185,2397403.0
1602230,2426612.0
1619275,2455617.0
1636320,2484676.0
1653365,2513389.0
1670410,2542654.0
1687455,2571521.0
1704500,2600684.0
1721545,2629487.0
1738590,2658576.0
1755635,2687759.0
1772680,2716514.0
1789725,2745981.0
1806770,2773914.0
1823815,2802069.0
1840860,2830478.0
1857905,2857955.0
1874950,2884964.0
1891995,2912637.0
1909040,2938886.0
1926085,2965727.0
1943130,2993144.0
1960175,3021009.0
1977220,3049544.0
1994265,3077603.0
2011310,3105802.0
2028355,3133669.0
2045400,3161554.0
2062445,3189447.0
2079490,3218110.0
2096535,3245275.0
2113580,3272788.0
2130625,3300225.0
2147670,3326500.0
2164715,3352915.0
2181760,3379436.0
2198805,3405685.0
2215850,3432206.0
2232895,3459181.0
2249940,3486792.0
2266985,3513937.0
2284030,3541092.0
2301075,3568373.0
2318120,3595964.0
2335165,3624277.0
2352210,3653228.0
2369255,3682803.0
2386300,3712302.0
2403345,3742579.0
2420390,3773314.0
2437435,3803651.0
2454480,3834158.0
2471525,3864537.0
2488570,3895544.0
2505615,3926965.0
2522660,3958528.0
2539705,3990087.0
2556750,4021520.0
2573795,4053087.0
2590840,4084558.0
2607885,4115767.0
2624930,4147126.0
2641975,4178769.0
2659020,4210298.0
2676065,4241747.0
2693110,4273004.0
2710155,4304599.0
2727200,4336376.0
2744245,4367279.0
2761290,4397770.0
2778335,4428973.0
2795380,4460484.0
2812425,4492363.0
2829470,4524382.0
2846515,4556521.0
2863560,4588910.0
2880605,4620977.0
2897650,4652972.0
2914695,4685057.0
2931740,4717610.0
2948785,4750461.0
2965830,4784096.0
2982875,4816293.0
2999920,4848864.0
3016965,4880955.0
3034010,4912944.0
3051055,4945421.0
3068100,4976588.0
3085145,5008295.0
3102190,5039898.0
3119235,5070665.0
3136280,5100294.0
3153325,5130421.0
3170370,5160858.0
3187415,5191899.0
3204460,5221848.0
3221505,5251657.0
3238550,5281508.0
3255595,5311119.0
3272640,5340938.0
3289685,5370939.0
3306730,5401678.0
3323775,5432911.0
3340820,5464404.0
3357865,5495571.0
3374910,5526806.0
3391955,5558749.0
3409000,5591374.0
3426045,5623615.0
3443090,5655742.0
3460135,5687943.0
3477180,5720600.0
3494225,5753647.0
3511270,5786842.0
3528315,5820137.0
3545360,5853120.0
3562405,5886279.0
3579450,5919116.0
3596495,5952447.0
3613540,5985308.0
3630585,6018287.0
3647630,6051218.0
3664675,6084707.0
3681720,6117694.0
3698765,6150879.0
3715810,6184540.0
3732855,6218293.0
3749900,6252374.0
3766945,6286397.0
3783990,6319368.0
3801035,6352353.0
3818080,6385790.0
3835125,6418605.0
3852170,6451882.0
3869215,6485205.0
3886260,6519174.0
3903305,6553211.0
3920350,6587304.0
3937395,6621089.0
3954440,6654762.0
3971485,6689165.0
3988530,6722882.0
4005575,6756843.0
4022620,6791098.0
4039665,6826033.0
4056710,6860722.0
4073755,6895967.0
4090800,6931426.0
4107845,6967025.0
4124890,7002988.0
4141935,7039493.0
4158980,7075882.0
4176025,7112767.0
4193070,7150048.0
4210115,7187045.0
4227160,7224384.0
4244205,7262139.0
4261250,7298526.0
4278295,7334859.0
4295340,7371286.0
4312385,7407651.0
4329430,7444318.0
4346475,7480513.0
4363520,7517252.0
4380565,7553633.0
4397610,7590680.0
4414655,7627711.0
4431700,7664922.0
4448745,7702415.0
4465790,7738664.0
4482835,7775475.0
4499880,7813064.0
4516925,7851417.0
4533970,7889260.0
4551015,7927067.0
4568060,7964882.0
4585105,8003093.0
4602150,8041074.0
4619195,8079247.0
4636240,8117758.0
4653285,8154915.0
4670330,8192080.0
4687375,8229687.0
4704420,8265856.0
4721465,8302481.0
4738510,8338678.0
4755555,8375481.0
4772600,8411644.0
4789645,8447795.0
4806690,8484436.0
4823735,8519875.0
4840780,8555828.0
4857825,8592233.0
4874870,8628422.0
4891915,8664679.0
4908960,8701326.0
4926005,8737663.0
4943050,8774394.0
4960095,8810195.0
4977140,8845556.0
4994185,8881645.0
5011230,8916580.0
5028275,8951649.0
5045320,8986978.0
5062365,9022537.0
5079410,9058506.0
5096455,9095327.0
5113500,9132932.0
5130545,9170815.0
5147590,9208814.0
5164635,9247373.0
5181680,9286120.0
5198725,9325337.0
5215770,9363500.0
5232815,9401363.0
5249860,9439542.0
5266905,9477757.0
5283950,9515594.0
5300995,9553999.0
5318040,9592134.0
5335085,9630119.0
5352130,9668650.0
5369175,9706037.0
5386220,9743354.0
5403265,9780381.0
5420310,9818136.0
5437355,9856191.0
5454400,9894774.0
5471445,9932075.0
5488490,9969178.0
5505535,10006479.0
5522580,10043906.0
5539625,10081143.0
5556670,10118308.0
5573715,10155781.0
5590760,10193012.0
5607805,10230361.0
5624850,10267996.0
5641895,10306081.0
5658940,10344606.0
5675985,10381819.0
5693030,10418874.0
5710075,10456049.0
5727120,10493522.0
5744165,10531549.0
5761210,10570152.0
5778255,10607701.0
5795300,10644010.0
5812345,10680661.0
5829390,10717708.0
5846435,10755019.0
5863480,10792662.0
5880525,10830943.0
5897570,10869588.0
5914615,10908703.0
5931660,10947910.0
5948705,10987513.0
5965750,11027604.0
5982795,11066307.0
5999840,11105174.0
6016885,11144151.0
6033930,11182842.0
6050975,11222171.0
6068020,11260570.0
6085065,11297577.0
6102110,11335046.0
6119155,11372397.0
6136200,11409660.0
6153245,11447587.0
6170290,11485970.0
6187335,11523893.0
6204380,11561720.0
6221425,11599857.0
16947,23653.0
33894,48142.0
50841,72063.0
67788,96400.0
84735,120283.0
101682,144346.0
118629,168673.0
135576,192670.0
152523,216871.0
169470,240962.0
186417,265199.0
203364,289500.0
220311,314515.0
237258,339772.0
254205,364537.0
271152,389648.0
288099,414695.0
305046,439566.0
321993,465007.0
338940,490842.0
355887,516893.0
372834,541924.0
389781,565959.0
406728,589762.0
423675,614335.0
440622,637734.0
457569,660811.0
474516,683900.0
491463,707131.0
508410,730184.0
525357,753555.0
542304,777050.0
559251,799589.0
576198,820962.0
593145,842949.0
610092,865524.0
627039,887859.0
643986,909984.0
660933,932851.0
677880,955094.0
694827,977389.0
711774,1000274.0
728721,1023265.0
745668,1047006.0
762615,1069845.0
779562,1091606.0
796509,1113377.0
813456,1136004.0
830403,1159409.0
847350,1182414.0
864297,1205739.0
881244,1229050.0
898191,1251377.0
915138,1274190.0
932085,1297671.0
949032,1321542.0
965979,1345863.0
982926,1370206.0
999873,1395297.0
1016820,1419950.0
1033767,1445447.0
1050714,1471718.0
1067661,1497255.0
1084608,1523516.0
1101555,1549919.0
1118502,1576976.0
1135449,1602777.0
1152396,1629054.0
1169343,1655587.0
1186290,1682106.0
1203237,1709021.0
1220184,1735574.0
1237131,1762269.0
1254078,1789034.0
1271025,1814721.0
1287972,1840598.0
1304919,1866821.0
1321866,1891920.0
1338813,1916813.0
1355760,1941862.0
1372707,1966555.0
1389654,1991854.0
1406601,2015925.0
1423548,2040284.0
1440495,2065029.0
1457442,2089854.0
1474389,2115225.0
1491336,2139916.0
1508283,2165301.0
1525230,2190840.0
1542177,2216833.0
1559124,2242706.0
1576071,2268231.0
1593018,2293954.0
1609965,2320147.0
1626912,2344832.0
1643859,2369749.0
1660806,2395106.0
1677753,2419231.0
1694700,2443236.0
1711647,2467273.0
1728594,2491406.0
1745541,2515853.0
1762488,2539480.0
1779435,2562027.0
1796382,2584240.0
1813329,2606491.0
1830276,2629354.0
1847223,2652331.0
1864170,2676064.0
1881117,2698869.0
1898064,2721098.0
1915011,2743793.0
1931958,2765096.0
1948905,2787075.0
1965852,2809746.0
1982799,2832003.0
1999746,2854498.0
2016693,2876779.0
2033640,2899456.0
2050587,2921937.0
2067534,2943392.0
2084481,2965337.0
2101428,2986602.0
2118375,3008601.0
2135322,3030930.0
2152269,3053071.0
2169216,3075944.0
2186163,3098133.0
2203110,3120706.0
2220057,3143059.0
2237004,3165704.0
2253951,3188737.0
2270898,3212382.0
2287845,3235491.0
2304792,3259038.0
2321739,3281505.0
2338686,3303750.0
2355633,3326381.0
2372580,3348578.0
2389527,3371113.0
2406474,3393758.0
2423421,3416773.0
2440368,3439912.0
2457315,3463381.0
2474262,3487358.0
2491209,3511663.0
2508156,3535894.0
2525103,3561073.0
2542050,3587080.0
2558997,3612797.0
2575944,3638698.0
2592891,3664697.0
2609838,3690284.0
2626785,3716379.0
2643732,3742214.0
2660679,3768669.0
2677626,3795668.0
2694573,3821315.0
2711520,3847020.0
2728467,3872977.0
2745414,3897776.0
2762361,3922745.0
2779308,3947458.0
2796255,3972269.0
2813202,3997474.0
2830149,4021289.0
2847096,4045660.0
2864043,4070493.0
2880990,4095832.0
2897937,4119819.0
2914884,4143622.0
2931831,4167833.0
2948778,4192336.0
2965725,4217275.0
2982672,4242588.0
2999619,4266995.0
3016566,4289982.0
3033513,4313597.0
3050460,4337714.0
3067407,4361721.0
3084354,4385772.0
3101301,4409695.0
3118248,4434092.0
3135195,4459093.0
3152142,4484002.0
3169089,4509327.0
3186036,4535028.0
3202983,4560915.0
3219930,4586584.0
3236877,4612581.0
3253824,4638316.0
3270771,4664381.0
3287718,4689408.0
3304665,4714621.0
3321612,4739406.0
3338559,4764589.0
3355506,4790120.0
3372453,4815775.0
3389400,4841436.0
3406347,4867147.0
3423294,4893482.0
3440241,4920279.0
3457188,4947308.0
3474135,4972869.0
3491082,4998968.0
3508029,5024609.0
3524976,5050568.0
3541923,5076247.0
3558870,5102532.0
3575817,5129437.0
3592764,5155900.0
3609711,5182339.0
3626658,5209052.0
3643605,5235807.0
3660552,5262252.0
3677499,5289317.0
3694446,5317100.0
3711393,5345525.0
3728340,5373998.0
3745287,5402157.0
3762234,5430802.0
3779181,5459127.0
3796128,5488258.0
3813075,5518179.0
3830022,5547972.0
3846969,5578367.0
3863916,5608324.0
3880863,5638611.0
3897810,5668670.0
3914757,5698597.0
3931704,5728948.0
3948651,5757923.0
3965598,5787082.0
3982545,5816365.0
3999492,5845366.0
4016439,5874683.0
4033386,5903854.0
4050333,5933407.0
4067280,5961614.0
4084227,5990465.0
4101174,6019800.0
4118121,6049107.0
4135068,6077386.0
4152015,6104617.0
4168962,6132192.0
4185909,6160103.0
4202856,6186922.0
4219803,6213535.0
4236750,6240118.0
4253697,6267275.0
4270644,6295186.0
4287591,6323635.0
4304538,6352158.0
4321485,6379575.0
4338432,6406800.0
4355379,6434397.0
4372326,6462058.0
4389273,6489551.0
4406220,6516870.0
4423167,6544895.0
4440114,6571528.0
4457061,6597967.0
4474008,6624792.0
4490955,6651247.0
4507902,6678180.0
4524849,6703851.0
4541796,6729672.0
4558743,6755605.0
4575690,6780388.0
4592637,6805521.0
4609584,6830606.0
4626531,6854537.0
4643478,6879128.0
4660425,6904441.0
4677372,6929216.0
4694319,6954315.0
4711266,6979508.0
4728213,7003525.0
4745160,7027682.0
4762107,7051737.0
4779054,7075966.0
4796001,7099989.0
4812948,7123850.0
4829895,7148175.0
4846842,7172528.0
4863789,7197747.0
4880736,7223452.0
4897683,7248975.0
4914630,7274724.0
4931577,7300875.0
4948524,7325550.0
4965471,7350693.0
4982418,7376210.0
4999365,7402005.0
5016312,7428070.0
5033259,7453677.0
5050206,7479312.0
5067153,7505601.0
5084100,7531070.0
5101047,7555217.0
5117994,7579078.0
5134941,7603697.0
5151888,7626878.0
5168835,7650351.0
5185782,7674184.0
5202729,7698171.0
5219676,7722744.0
5236623,7747771.0
5253570,7772494.0
5270517,7797755.0
5287464,7822574.0
5304411,7847903.0
5321358,7873868.0
5338305,7900269.0
5355252,7927338.0
5372199,7953861.0
5389146,7980718.0
5406093,8007161.0
5423040,8034294.0
5439987,8059821.0
5456934,8085356.0
5473881,8111429.0
5490828,8137156.0
5507775,8163653.0
5524722,8190174.0
5541669,8217067.0
5558616,8243658.0
5575563,8270243.0
5592510,8296776.0
5609457,8323133.0
5626404,8349758.0
5643351,8376711.0
5660298,8403204.0
5677245,8429985.0
5694192,8456742.0
5711139,8482267.0
